scan_id,timestamp,lat,lon,ssid,mac,rssi
38,2026-02-17 10:33:02,35.51147,11.03556,CMCservices,80:26:89:08:4F:2B,-89
38,2026-02-17 10:33:02,35.51147,11.03556,ALHN-E6E1,C8:9C:BB:92:22:79,-90
37,2026-02-17 10:32:57,35.51147,11.03556,CMCservices,80:26:89:08:4F:2B,-89
36,2026-02-17 10:32:52,35.51138,11.0356,CMCservices,80:26:89:08:4F:2B,-89
34,2026-02-17 10:32:42,35.51124,11.0356,HIDDEN,52:88:C7:CF:B7:E9,-85
34,2026-02-17 10:32:42,35.51124,11.0356,ALHN-9488,50:88:C7:9F:B7:E9,-87
33,2026-02-17 10:32:37,35.51124,11.03563,ALHN-9488,50:88:C7:9F:B7:E9,-87
33,2026-02-17 10:32:37,35.51124,11.03563,HIDDEN,52:88:C7:CF:B7:E9,-85
32,2026-02-17 10:32:32,35.51119,11.03559,ALHN-9488,50:88:C7:9F:B7:E9,-86
32,2026-02-17 10:32:32,35.51119,11.03559,HIDDEN,52:88:C7:CF:B7:E9,-87
31,2026-02-17 10:32:26,35.51107,11.03559,CMCservices,80:26:89:08:4F:2B,-86
31,2026-02-17 10:32:26,35.51107,11.03559,HIDDEN,52:88:C7:CF:B7:E9,-87
30,2026-02-17 10:32:21,35.51095,11.03567,ALHN-9488,50:88:C7:9F:B7:E9,-86
30,2026-02-17 10:32:21,35.51095,11.03567,CMCservices,80:26:89:08:4F:2B,-87
29,2026-02-17 10:32:16,35.51095,11.03567,CMCservices,80:26:89:08:4F:2B,-87
29,2026-02-17 10:32:16,35.51095,11.03567,ALHN-9488,50:88:C7:9F:B7:E9,-86
29,2026-02-17 10:32:16,35.51095,11.03567,HIDDEN,52:88:C7:CF:B7:E9,-88
28,2026-02-17 10:32:11,35.51092,11.03557,HIDDEN,52:88:C7:CF:B7:E9,-88
26,2026-02-17 10:32:01,35.51094,11.03547,CMCservices,80:26:89:08:4F:2B,-86
24,2026-02-17 10:31:51,35.51085,11.03555,CMCservices,80:26:89:08:4F:2B,-86
23,2026-02-17 10:31:46,35.51077,11.03588,Fixbox-7193DD,34:BA:9A:71:93:DD,-87
23,2026-02-17 10:31:46,35.51077,11.03588,ALHN-9488,50:88:C7:9F:B7:E9,-86
23,2026-02-17 10:31:46,35.51077,11.03588,CMCservices,80:26:89:08:4F:2B,-87
22,2026-02-17 10:31:41,35.51075,11.03587,Fixbox-7193DD,34:BA:9A:71:93:DD,-87
22,2026-02-17 10:31:41,35.51075,11.03587,CMCservices,80:26:89:08:4F:2B,-87
21,2026-02-17 10:31:36,35.51075,11.03587,Fixbox-7193DD,34:BA:9A:71:93:DD,-87
20,2026-02-17 10:31:31,35.51056,11.03568,Fixbox-7193DD,34:BA:9A:71:93:DD,-85
19,2026-02-17 10:31:26,35.51085,11.03583,Fixbox-7193DD,34:BA:9A:71:93:DD,-85
18,2026-02-17 10:31:21,35.51085,11.03587,Fixbox-7193DD,34:BA:9A:71:93:DD,-85
17,2026-02-17 10:31:16,35.51088,11.03615,Fixbox-7193DD,34:BA:9A:71:93:DD,-87
17,2026-02-17 10:31:16,35.51088,11.03615,ooredoo-441EC0,98:A9:42:44:1E:C1,-86
16,2026-02-17 10:31:11,35.51084,11.03629,ooredoo-441EC0,98:A9:42:44:1E:C1,-86
16,2026-02-17 10:31:11,35.51084,11.03629,Fixbox-7193DD,34:BA:9A:71:93:DD,-87
14,2026-02-17 10:31:01,35.51067,11.03649,ooredoo-441EC0,98:A9:42:44:1E:C1,-81
14,2026-02-17 10:31:01,35.51067,11.03649,Fixbox-7193DD,34:BA:9A:71:93:DD,-86
13,2026-02-17 10:30:56,35.51027,11.03633,ooredoo-441EC0,98:A9:42:44:1E:C1,-84
12,2026-02-17 10:30:51,35.51027,11.03633,ooredoo-441EC0,98:A9:42:44:1E:C1,-84
11,2026-02-17 10:30:46,35.51027,11.03633,ooredoo-441EC0,98:A9:42:44:1E:C1,-84
10,2026-02-17 10:30:41,35.51027,11.03633,ooredoo-441EC0,98:A9:42:44:1E:C1,-84
9,2026-02-17 10:30:36,35.51029,11.03625,ooredoo-441EC0,98:A9:42:44:1E:C1,-84
9,2026-02-17 10:30:36,35.51029,11.03625,ransomware,FC:3F:FC:18:DA:66,-80
8,2026-02-17 10:30:31,35.51028,11.03628,ransomware,FC:3F:FC:18:DA:66,-80
8,2026-02-17 10:30:31,35.51028,11.03628,ooredoo-441EC0,98:A9:42:44:1E:C1,-84
7,2026-02-17 10:30:26,35.51028,11.03628,ransomware,FC:3F:FC:18:DA:66,-80
7,2026-02-17 10:30:26,35.51028,11.03628,ooredoo-441EC0,98:A9:42:44:1E:C1,-84
6,2026-02-17 10:30:21,35.51017,11.03633,ooredoo-441EC0,98:A9:42:44:1E:C1,-84
6,2026-02-17 10:30:21,35.51017,11.03633,ALHN-849D,50:88:C7:9E:B9:39,-76
6,2026-02-17 10:30:21,35.51017,11.03633,ransomware,FC:3F:FC:18:DA:66,-80
5,2026-02-17 10:30:16,35.51016,11.03633,ransomware,FC:3F:FC:18:DA:66,-80
5,2026-02-17 10:30:16,35.51016,11.03633,ooredoo-441EC0,98:A9:42:44:1E:C1,-84
4,2026-02-17 10:30:11,35.51011,11.0363,ransomware,FC:3F:FC:18:DA:66,-80
4,2026-02-17 10:30:11,35.51011,11.0363,TT-ALHN-E376-2.4,E0:3D:A6:06:B2:C9,-81
4,2026-02-17 10:30:11,35.51011,11.0363,AP_M32538-530230DEP,84:1F:E8:6D:FF:25,-89
3,2026-02-17 10:30:06,35.51008,11.03635,ransomware,FC:3F:FC:18:DA:66,-80
3,2026-02-17 10:30:06,35.51008,11.03635,ALHN-849D,50:88:C7:9E:B9:39,-76
3,2026-02-17 10:30:06,35.51008,11.03635,TT-ALHN-E376-2.4,E0:3D:A6:06:B2:C9,-81
3,2026-02-17 10:30:06,35.51008,11.03635,AP_M32538-530230DEP,84:1F:E8:6D:FF:25,-89
2,2026-02-17 10:30:01,35.51015,11.03634,ooredoo-441EC0,98:A9:42:44:1E:C1,-84
294,2026-02-22 12:15:33,35.51085,11.05305,Galaxy A52s 5G3937,8A:FB:A4:BC:4D:F9,-77
294,2026-02-22 12:15:33,35.51085,11.05305,Ooredoo-322412,FC:3F:FC:32:24:14,-77
294,2026-02-22 12:15:33,35.51085,11.05305,[LG_Wall-Mount A/C]04fc,82:5B:65:43:04:FC,-83
294,2026-02-22 12:15:33,35.51085,11.05305,[LG_Wall-Mount A/C]e74f,BA:16:5F:88:E7:4F,-85
294,2026-02-22 12:15:33,35.51085,11.05305,ONE-CLIC,C2:74:AD:60:78:A5,-90
293,2026-02-22 12:15:23,35.51038,11.05364,Galaxy A52s 5G3937,8A:FB:A4:BC:4D:F9,-75
293,2026-02-22 12:15:23,35.51038,11.05364,Ooredoo-322412,FC:3F:FC:32:24:14,-85
292,2026-02-22 12:15:13,35.51012,11.05399,vulcano,48:12:58:D9:86:E0,-86
291,2026-02-22 12:15:03,35.51008,11.05407,MAXBOX5G_2467,E2:47:A1:67:24:B8,-84
291,2026-02-22 12:15:03,35.51008,11.05407,TT_A360,1C:61:B4:40:A3:60,-82
291,2026-02-22 12:15:03,35.51008,11.05407,Orange-7866,A2:22:DF:66:78:92,-86
290,2026-02-22 12:14:53,35.50971,11.05482,MAXBOX5G_2467,E2:47:A1:67:24:B8,-82
290,2026-02-22 12:14:53,35.50971,11.05482,TT_A360,1C:61:B4:40:A3:60,-90
289,2026-02-22 12:14:43,35.50939,11.05567,Ooredoo 5G_E9FC83,B8:D4:BC:E9:FC:83,-83
289,2026-02-22 12:14:43,35.50939,11.05567,MAXBOX5G_2467,E2:47:A1:67:24:B8,-86
288,2026-02-22 12:14:33,35.50929,11.05584,ooredoo-68B3D1,98:A9:42:68:B3:D2,-87
287,2026-02-22 12:14:23,35.50911,11.0561,ORANGE_4FE0,D4:1A:D1:04:4F:E0,-73
287,2026-02-22 12:14:23,35.50911,11.0561,ooredoo-68B3D1,98:A9:42:68:B3:D2,-86
287,2026-02-22 12:14:23,35.50911,11.0561,TOPNET_64DF,EC:7C:2C:D6:64:E8,-87
286,2026-02-22 12:14:13,35.50898,11.05656,ooredoo-68B3D1,98:A9:42:68:B3:D2,-77
286,2026-02-22 12:14:13,35.50898,11.05656,ORANGE_4FE0,D4:1A:D1:04:4F:E0,-85
285,2026-02-22 12:14:03,35.50876,11.05616,Ooredoo 5G_0CEFD9,5C:7D:AE:0C:EF:D9,-82
285,2026-02-22 12:14:03,35.50876,11.05616,TT_F560,E8:48:B8:FE:F5:60,-83
285,2026-02-22 12:14:03,35.50876,11.05616,Salon.28F6.ync_,FA:8F:CA:73:FA:12,-87
285,2026-02-22 12:14:03,35.50876,11.05616,TOPNET_64DF,EC:7C:2C:D6:64:E8,-88
285,2026-02-22 12:14:03,35.50876,11.05616,Ooredoo-FEDA3B,98:A9:42:FE:DA:3D,-88
285,2026-02-22 12:14:03,35.50876,11.05616,ooredoo-68B3D1,98:A9:42:68:B3:D2,-89
285,2026-02-22 12:14:03,35.50876,11.05616,ORANGE_4FE0,D4:1A:D1:04:4F:E0,-90
284,2026-02-22 12:13:53,35.50826,11.05642,ooredoo-68B3D1,98:A9:42:68:B3:D2,-84
284,2026-02-22 12:13:53,35.50826,11.05642,Salon.28F6.ync_,FA:8F:CA:73:FA:12,-87
284,2026-02-22 12:13:53,35.50826,11.05642,Ooredoo-FEDA3B,98:A9:42:FE:DA:3D,-88
284,2026-02-22 12:13:53,35.50826,11.05642,TT_F560,E8:48:B8:FE:F5:60,-89
284,2026-02-22 12:13:53,35.50826,11.05642,MAH_1080,2C:F1:BB:18:01:50,-89
283,2026-02-22 12:13:43,35.50881,11.05716,MAH_1080,2C:F1:BB:18:01:50,-87
283,2026-02-22 12:13:43,35.50881,11.05716,Ooredoo 5G_0CEFD9,5C:7D:AE:0C:EF:D9,-89
283,2026-02-22 12:13:43,35.50881,11.05716,Ooredoo-FEDA3B,98:A9:42:FE:DA:3D,-89
279,2026-02-22 12:13:03,35.50775,11.05952,Galaxy A30s2C47,7A:F6:04:FF:A9:B8,-89
279,2026-02-22 12:13:03,35.50775,11.05952,kais 4eme etage,98:A9:42:43:CE:49,-90
278,2026-02-22 12:12:53,35.50735,11.06023,TT_08A0,00:31:92:A0:08:A0,-65
278,2026-02-22 12:12:53,35.50735,11.06023,Galaxy A30s2C47,7A:F6:04:FF:A9:B8,-77
278,2026-02-22 12:12:53,35.50735,11.06023,TP-Link_6FCE,E4:C3:2A:45:6F:CE,-63
278,2026-02-22 12:12:53,35.50735,11.06023,kais 4eme etage,98:A9:42:43:CE:49,-87
278,2026-02-22 12:12:53,35.50735,11.06023,TT_7B88,E8:48:B8:FC:7B:88,-70
277,2026-02-22 12:12:43,35.50735,11.06023,TP-Link_6FCE,E4:C3:2A:45:6F:CE,-63
277,2026-02-22 12:12:43,35.50735,11.06023,TT_7B88,E8:48:B8:FC:7B:88,-70
277,2026-02-22 12:12:43,35.50735,11.06023,TT_08A0,00:31:92:A0:08:A0,-65
275,2026-02-22 12:12:23,35.5067,11.06175,TP-Link_6FCE,E4:C3:2A:45:6F:CE,-88
268,2026-02-22 12:11:13,35.50572,11.06434,ooredoo-Famiglia,98:A9:42:5D:8D:AA,-88
268,2026-02-22 12:11:13,35.50572,11.06434,Ooredoo-132771,7C:99:2E:13:27:71,-86
267,2026-02-22 12:11:03,35.50584,11.06427,Ooredoo-132771,7C:99:2E:13:27:71,-85
267,2026-02-22 12:11:03,35.50584,11.06427,ooredoo-Famiglia,98:A9:42:5D:8D:AA,-81
266,2026-02-22 12:10:53,35.50555,11.06457,CarPlay_5572,EC:D9:09:74:55:72,-87
266,2026-02-22 12:10:53,35.50555,11.06457,Ooredoo-132771,7C:99:2E:13:27:71,-86
266,2026-02-22 12:10:53,35.50555,11.06457,ooredoo-Famiglia,98:A9:42:5D:8D:AA,-81
266,2026-02-22 12:10:53,35.50555,11.06457,Ooredoo6D56AC,08:AA:89:6D:56:AC,-89
265,2026-02-22 12:10:43,35.50552,11.06538,ooredoo-Famiglia,98:A9:42:5D:8D:AA,-65
265,2026-02-22 12:10:43,35.50552,11.06538,Ooredoo-132771,7C:99:2E:13:27:71,-70
265,2026-02-22 12:10:43,35.50552,11.06538,CarPlay_5572,EC:D9:09:74:55:72,-76
265,2026-02-22 12:10:43,35.50552,11.06538,Ooredoo6D56AC,08:AA:89:6D:56:AC,-80
265,2026-02-22 12:10:43,35.50552,11.06538,TOPNET_6098,B4:B0:24:5E:60:98,-62
265,2026-02-22 12:10:43,35.50552,11.06538,TOPNET_39E0,60:A4:B7:C7:39:E0,-89
264,2026-02-22 12:10:33,35.5055,11.06531,TOPNET_6098,B4:B0:24:5E:60:98,-62
264,2026-02-22 12:10:33,35.5055,11.06531,DAP-61F28AAPSF2DED9,A8:31:62:22:48:33,-75
264,2026-02-22 12:10:33,35.5055,11.06531,TT_BE98,34:E8:94:B8:BE:98,-78
264,2026-02-22 12:10:33,35.5055,11.06531,Ooredoo6D56AC,08:AA:89:6D:56:AC,-80
264,2026-02-22 12:10:33,35.5055,11.06531,ooredoo-Famiglia,98:A9:42:5D:8D:AA,-65
264,2026-02-22 12:10:33,35.5055,11.06531,TOPNET_39E0,60:A4:B7:C7:39:E0,-89
263,2026-02-22 12:10:23,35.50522,11.06465,TT_BE98,34:E8:94:B8:BE:98,-85
263,2026-02-22 12:10:23,35.50522,11.06465,Ooredoo-X17M-64973B,D8:42:F7:64:97:3F,-86
263,2026-02-22 12:10:23,35.50522,11.06465,DAP-61F28AAPSF2DED9,A8:31:62:22:48:33,-88
263,2026-02-22 12:10:23,35.50522,11.06465,Ooredoo-132771,7C:99:2E:13:27:71,-89
263,2026-02-22 12:10:23,35.50522,11.06465,ooredoo-Famiglia,98:A9:42:5D:8D:AA,-89
263,2026-02-22 12:10:23,35.50522,11.06465,Ooredoo6D56AC,08:AA:89:6D:56:AC,-90
262,2026-02-22 12:10:13,35.50285,11.06869,Ooredoo-132771,7C:99:2E:13:27:71,-85
261,2026-02-22 12:10:03,35.50285,11.06869,My VW 7020,DE:FE:23:08:1B:1C,-82
261,2026-02-22 12:10:03,35.50285,11.06869,TT_69F0,60:A4:B7:43:69:F0,-88
260,2026-02-22 12:09:53,35.50285,11.06869,My VW 7020,DE:FE:23:08:1B:1C,-82
260,2026-02-22 12:09:53,35.50285,11.06869,TT_BE98,34:E8:94:B8:BE:98,-87
260,2026-02-22 12:09:53,35.50285,11.06869,TT_69F0,60:A4:B7:43:69:F0,-88
260,2026-02-22 12:09:53,35.50285,11.06869,Ooredoo-X17M-64973B,D8:42:F7:64:97:3F,-89
259,2026-02-22 12:09:43,35.50285,11.06869,TOPNET_7000,6C:5A:B0:C3:70:00,-70
259,2026-02-22 12:09:43,35.50285,11.06869,My VW 7020,DE:FE:23:08:1B:1C,-82
258,2026-02-22 12:09:33,35.50285,11.06869,TOPNET_7000,6C:5A:B0:C3:70:00,-70
258,2026-02-22 12:09:33,35.50285,11.06869,My VW 7020,DE:FE:23:08:1B:1C,-82
257,2026-02-22 12:09:23,35.50285,11.06869,TOPNET_ADRB,40:86:CB:AD:51:AB,-76
256,2026-02-22 12:09:13,35.50285,11.06869,TT_4D88,40:ED:00:A6:4D:88,-79
256,2026-02-22 12:09:13,35.50285,11.06869,TOPNET_ADRB,40:86:CB:AD:51:AB,-76
256,2026-02-22 12:09:13,35.50285,11.06869,Ooredoo-X17M-E33A2E,FC:3F:FC:E3:3A:32,-75
255,2026-02-22 12:09:03,35.50285,11.06869,TOPNET_NYIA,3C:33:32:45:FB:27,-70
255,2026-02-22 12:09:03,35.50285,11.06869,TOPNET_ADRB,40:86:CB:AD:51:AB,-76
255,2026-02-22 12:09:03,35.50285,11.06869,Ooredoo-X17M-E33A2E,FC:3F:FC:E3:3A:32,-75
255,2026-02-22 12:09:03,35.50285,11.06869,TT_4D88,40:ED:00:A6:4D:88,-79
254,2026-02-22 12:08:53,35.50285,11.06869,[LG_Wall-Mount A/C]d6cb,82:5B:65:DA:D6:CB,-73
254,2026-02-22 12:08:53,35.50285,11.06869,TOPNET_ADRB,40:86:CB:AD:51:AB,-76
254,2026-02-22 12:08:53,35.50285,11.06869,Galaxy A30s2C47,7A:F6:04:FF:A9:B8,-80
254,2026-02-22 12:08:53,35.50285,11.06869,globalnet,A0:18:42:79:47:7E,-85
254,2026-02-22 12:08:53,35.50285,11.06869,TT_4D88,40:ED:00:A6:4D:88,-79
254,2026-02-22 12:08:53,35.50285,11.06869,TOPNET_NYIA,3C:33:32:45:FB:27,-70
253,2026-02-22 12:08:43,35.50285,11.06869,[LG_Wall-Mount A/C]d6cb,82:5B:65:DA:D6:CB,-73
253,2026-02-22 12:08:43,35.50285,11.06869,globalnet,A0:18:42:79:47:7E,-85
253,2026-02-22 12:08:43,35.50285,11.06869,Galaxy A30s2C47,7A:F6:04:FF:A9:B8,-80
253,2026-02-22 12:08:43,35.50285,11.06869,ooredoo-8B809E,98:A9:42:8B:80:9F,-81
252,2026-02-22 12:08:33,35.50285,11.06869,[LG_Wall-Mount A/C]d6cb,82:5B:65:DA:D6:CB,-73
252,2026-02-22 12:08:33,35.50285,11.06869,ooredoo-8B809E,98:A9:42:8B:80:9F,-81
252,2026-02-22 12:08:33,35.50285,11.06869,globalnet,A0:18:42:79:47:7E,-85
251,2026-02-22 12:08:23,35.50285,11.06869,ooredoo-4408C0,98:A9:42:44:08:C1,-75
251,2026-02-22 12:08:23,35.50285,11.06869,Orange-E801,E2:FD:34:01:E8:BB,-82
251,2026-02-22 12:08:23,35.50285,11.06869,ooredoo-8B809E,98:A9:42:8B:80:9F,-81
250,2026-02-22 12:08:13,35.50285,11.06869,ooredoo-4408C0,98:A9:42:44:08:C1,-75
249,2026-02-22 12:08:03,35.50286,11.0687,ooredoo-68D995,98:A9:42:68:D9:96,-83
249,2026-02-22 12:08:03,35.50286,11.0687,TOPNET_D7A8,84:D8:1B:19:D7:A8,-83
249,2026-02-22 12:08:03,35.50286,11.0687,ooredoo-4408C0,98:A9:42:44:08:C1,-75
249,2026-02-22 12:08:03,35.50286,11.0687,Orange-E801,E2:FD:34:01:E8:BB,-82
248,2026-02-22 12:07:53,35.50293,11.06871,ooredoo-4408C0,98:A9:42:44:08:C1,-75
248,2026-02-22 12:07:53,35.50293,11.06871,TOPNET_D7A8,84:D8:1B:19:D7:A8,-83
248,2026-02-22 12:07:53,35.50293,11.06871,ooredoo-68D995,98:A9:42:68:D9:96,-83
248,2026-02-22 12:07:53,35.50293,11.06871,Orange-E801,E2:FD:34:01:E8:BB,-82
247,2026-02-22 12:07:43,35.50294,11.06845,Orange-E801,E2:FD:34:01:E8:BB,-79
247,2026-02-22 12:07:43,35.50294,11.06845,TOPNET_D7A8,84:D8:1B:19:D7:A8,-83
246,2026-02-22 12:07:33,35.50276,11.06875,ooredoo-68D995,98:A9:42:68:D9:96,-83
246,2026-02-22 12:07:33,35.50276,11.06875,TOPNET_D7A8,84:D8:1B:19:D7:A8,-84
246,2026-02-22 12:07:33,35.50276,11.06875,Orange-E801,E2:FD:34:01:E8:BB,-82
245,2026-02-22 12:07:23,35.50272,11.06966,OoredooF25AA4,B0:8B:92:F2:5A:A4,-87
245,2026-02-22 12:07:23,35.50272,11.06966,TOPNET_D7A8,84:D8:1B:19:D7:A8,-89
245,2026-02-22 12:07:23,35.50272,11.06966,ooredoo-68D995,98:A9:42:68:D9:96,-89
244,2026-02-22 12:07:13,35.50263,11.06954,OoredooF25AA4,B0:8B:92:F2:5A:A4,-87
243,2026-02-22 12:07:04,35.50264,11.06954,OoredooF25AA4,B0:8B:92:F2:5A:A4,-87
316,2026-02-22 12:19:13,35.51443,11.04612,BEE_032F,BC:0F:9A:91:03:2F,-81
316,2026-02-22 12:19:13,35.51443,11.04612,Comtrend_0516,D8:B6:B7:5C:05:17,-83
316,2026-02-22 12:19:13,35.51443,11.04612,Wifi_SWYBR9NECU,D2:BA:E4:37:D0:2F,-86
315,2026-02-22 12:19:03,35.51397,11.0472,Wifi_SWYBR9NECU,D2:BA:E4:37:D0:2F,-90
315,2026-02-22 12:19:03,35.51397,11.0472,ooredoo-6CCF87,98:A9:42:6C:CF:88,-80
314,2026-02-22 12:18:53,35.51403,11.04741,ooredoo-6CCF87,98:A9:42:6C:CF:88,-80
314,2026-02-22 12:18:53,35.51403,11.04741,Ooredoo-3275C6,FC:3F:FC:32:75:C8,-86
313,2026-02-22 12:18:43,35.51357,11.04779,ooredoo-6CCF87,98:A9:42:6C:CF:88,-73
313,2026-02-22 12:18:43,35.51357,11.04779,Ooredoo-3275C6,FC:3F:FC:32:75:C8,-81
313,2026-02-22 12:18:43,35.51357,11.04779,The view,9A:A9:42:9E:BD:1E,-86
313,2026-02-22 12:18:43,35.51357,11.04779,Ooredoo-FEBD1C,C0:A4:76:FD:49:BA,-90
312,2026-02-22 12:18:33,35.51326,11.04839,ooredoo-6CCF87,98:A9:42:6C:CF:88,-76
312,2026-02-22 12:18:33,35.51326,11.04839,The view,9A:A9:42:9E:BD:1E,-81
312,2026-02-22 12:18:33,35.51326,11.04839,Ooredoo-FEBD1C,98:A9:42:FE:BD:1E,-86
312,2026-02-22 12:18:33,35.51326,11.04839,Ooredoo-FEBD1C_iot,C2:A4:76:AD:49:BA,-87
312,2026-02-22 12:18:33,35.51326,11.04839,Ooredoo-FEBD1C,C0:A4:76:FD:49:BA,-90
310,2026-02-22 12:18:13,35.51277,11.04875,Wifi_EXT,30:16:9D:66:58:30,-75
309,2026-02-22 12:18:03,35.51223,11.04924,ooredoo-440734,98:A9:42:44:07:35,-75
309,2026-02-22 12:18:03,35.51223,11.04924,Wifi_EXT,30:16:9D:66:58:30,-76
308,2026-02-22 12:17:53,35.51221,11.04977,Orange-E987,E2:0E:FE:87:E9:BB,-76
308,2026-02-22 12:17:53,35.51221,11.04977,IBEROSTAR,00:1F:D4:05:09:C8,-86
308,2026-02-22 12:17:53,35.51221,11.04977,Wifi_EXT,30:16:9D:66:58:30,-90
307,2026-02-22 12:17:43,35.51221,11.04977,Orange-E987,E2:0E:FE:87:E9:BB,-76
307,2026-02-22 12:17:43,35.51221,11.04977,TOPNET_15EA,EC:7C:2C:D6:15:F0,-86
307,2026-02-22 12:17:43,35.51221,11.04977,IBEROSTAR,00:1F:D4:05:09:C8,-86
306,2026-02-22 12:17:33,35.51197,11.05042,AP_M32532-8767053BP,28:56:2F:55:FD:0D,-81
306,2026-02-22 12:17:33,35.51197,11.05042,TOPNET_15EA,EC:7C:2C:D6:15:F0,-90
305,2026-02-22 12:17:23,35.5117,11.051,AP_M32532-8767053BP,28:56:2F:55:FD:0D,-78
305,2026-02-22 12:17:23,35.5117,11.051,[LG_Wall-Mount A/C]df4a,BA:16:5F:88:DF:4A,-84
304,2026-02-22 12:17:13,35.51164,11.05183,[LG_Wall-Mount A/C]e528,BA:16:5F:88:E5:28,-78
304,2026-02-22 12:17:13,35.51164,11.05183,[LG_Wall-Mount A/C]04fc,82:5B:65:43:04:FC,-82
303,2026-02-22 12:17:03,35.51141,11.05263,TOPNET_3FD3,6C:71:D2:C9:3F:DC,-69
303,2026-02-22 12:17:03,35.51141,11.05263,[LG_Wall-Mount A/C]e74f,BA:16:5F:88:E7:4F,-84
302,2026-02-22 12:16:53,35.51144,11.0525,Galaxy A52s 5G3937,8A:FB:A4:BC:4D:F9,-73
302,2026-02-22 12:16:53,35.51144,11.0525,[LG_Wall-Mount A/C]e74f,BA:16:5F:88:E7:4F,-84
302,2026-02-22 12:16:53,35.51144,11.0525,[LG_Wall-Mount A/C]e528,BA:16:5F:88:E5:28,-86
301,2026-02-22 12:16:44,35.51144,11.0525,Galaxy A52s 5G3937,8A:FB:A4:BC:4D:F9,-73
301,2026-02-22 12:16:44,35.51144,11.0525,Ooredoo-322412,FC:3F:FC:32:24:14,-75
301,2026-02-22 12:16:44,35.51144,11.0525,[LG_Wall-Mount A/C]04fc,82:5B:65:43:04:FC,-83
301,2026-02-22 12:16:44,35.51144,11.0525,Orange-9AAD,A2:30:51:AD:9A:94,-83
301,2026-02-22 12:16:44,35.51144,11.0525,ONE-CLIC,C2:74:AD:60:78:A5,-90
365,2026-02-22 12:27:23,35.51737,11.03583,ooredoo-43C6DC,98:A9:42:43:C6:DD,-81
365,2026-02-22 12:27:23,35.51737,11.03583,TT_0400,34:60:F9:D1:04:00,-87
365,2026-02-22 12:27:23,35.51737,11.03583,TT_D910,34:60:F9:2F:D9:10,-89
365,2026-02-22 12:27:23,35.51737,11.03583,TP-Link_A81E,B0:95:75:17:A8:1E,-84
364,2026-02-22 12:27:13,35.51747,11.03551,ooredoo-43C6DC,98:A9:42:43:C6:DD,-75
364,2026-02-22 12:27:13,35.51747,11.03551,TT_D910,34:60:F9:2F:D9:10,-88
364,2026-02-22 12:27:13,35.51747,11.03551,TT_0400,34:60:F9:D1:04:00,-75
363,2026-02-22 12:27:03,35.51747,11.03551,TT_0400,34:60:F9:D1:04:00,-75
363,2026-02-22 12:27:03,35.51747,11.03551,ooredoo-43C6DC,98:A9:42:43:C6:DD,-75
363,2026-02-22 12:27:03,35.51747,11.03551,TP-Link_A81E,B0:95:75:17:A8:1E,-78
362,2026-02-22 12:26:53,35.51739,11.03586,ooredoo-43C6DC,98:A9:42:43:C6:DD,-81
362,2026-02-22 12:26:53,35.51739,11.03586,TP-Link_A81E,B0:95:75:17:A8:1E,-84
362,2026-02-22 12:26:53,35.51739,11.03586,TT_0400,34:60:F9:D1:04:00,-87
360,2026-02-22 12:26:33,35.51738,11.03479,BEE_WIFI_22D5,5C:C7:D7:41:22:D5,-79
359,2026-02-22 12:26:23,35.51796,11.03476,BEE_WIFI_22D5,5C:C7:D7:41:22:D5,-86
358,2026-02-22 12:26:13,35.51799,11.03478,Ooredoo-528A2D,FC:3F:FC:52:8A:2F,-74
356,2026-02-22 12:25:53,35.51915,11.0342,TT_D7E0,34:60:F9:43:D7:E0,-83
356,2026-02-22 12:25:53,35.51915,11.0342,Ooredoo-528A2D,FC:3F:FC:52:8A:2F,-88
355,2026-02-22 12:25:43,35.5194,11.03413,TOPNET_EE20,D8:47:32:36:EE:20,-72
355,2026-02-22 12:25:43,35.5194,11.03413,TOPNET_EEJK,40:86:CB:43:5D:A5,-82
355,2026-02-22 12:25:43,35.5194,11.03413,ooredoo-6CB491,98:A9:42:6C:B4:92,-83
355,2026-02-22 12:25:43,35.5194,11.03413,TT_D7E0,34:60:F9:43:D7:E0,-83
354,2026-02-22 12:25:33,35.5194,11.03413,TT_7D48,34:60:F9:41:7D:48,-83
354,2026-02-22 12:25:33,35.5194,11.03413,ooredoo-6CB491,98:A9:42:6C:B4:92,-83
353,2026-02-22 12:25:23,35.51945,11.03451,TT_7D48,34:60:F9:41:7D:48,-90
353,2026-02-22 12:25:23,35.51945,11.03451,ooredoo-6CB491,98:A9:42:6C:B4:92,-90
351,2026-02-22 12:25:03,35.51927,11.036,TOPNET_EE20,D8:47:32:36:EE:20,-85
351,2026-02-22 12:25:03,35.51927,11.036,TOPNET_EEJK,40:86:CB:43:5D:A5,-90
350,2026-02-22 12:24:53,35.51935,11.0362,Ooredoo 5G_914040,5C:4D:BF:91:40:40,-82
350,2026-02-22 12:24:53,35.51935,11.0362,TP-Link_749A,E8:48:B8:BE:74:9A,-86
350,2026-02-22 12:24:53,35.51935,11.0362,TOPNET_EE20,D8:47:32:36:EE:20,-85
349,2026-02-22 12:24:43,35.51933,11.03676,Ooredoo 5G_914040,5C:4D:BF:91:40:40,-90
348,2026-02-22 12:24:33,35.51934,11.03732,Tenda_A01BC0,50:0F:F5:A0:1B:C1,-67
348,2026-02-22 12:24:33,35.51934,11.03732,TP-Link_749A,E8:48:B8:BE:74:9A,-73
